# Digital Twin Training Data Generated on 2026-03-29 12:02:33
# Total Samples: 324
# Date Range: 2000-01 to 2026-12
# Calibration Factor: 0.033413 kg/score_unit
# Model Parameters: prod_weight=1.0, rain_weight=0.3, temp_weight=0.1
# Features: production_volume, production_capacity, rain_sum, temperature_mean, humidity_mean, wind_speed_mean
# Targets: Total_Waste_kg = Sum(Solid_Waste_Limestone_kg + Solid_Waste_Gypsum_kg + Solid_Waste_Industrial_Salt_kg)
# Additional: Total_Solid_Waste_kg, Total_Liquid_Waste_Liters (Bittern + Magnesium Oil)
# Potential Products: Potential_Epsom_Salt_kg, Potential_Potash_kg (derived from Bittern)
#
Year,Month,production_volume,production_capacity,rain_sum,temperature_mean,humidity_mean,wind_speed_mean,Total_Waste_kg,Solid_Waste_Gypsum_kg,Solid_Waste_Limestone_kg,Solid_Waste_Industrial_Salt_kg,Total_Solid_Waste_kg,Liquid_Waste_Bittern_Liters,Bittern_Mg_Concentration_gL,Bittern_K_Concentration_gL,Bittern_SO4_Concentration_gL,Bittern_Ca_Concentration_gL,Bittern_Magnesium_kg,Bittern_Potassium_kg,Bittern_Sulfate_kg,Bittern_Calcium_kg,Potential_Epsom_Salt_kg,Potential_Potash_kg,Potential_Magnesium_Oil_Liters,Bittern_Requires_Dilution,Total_Liquid_Waste_Liters
2015,8,3677745.06,4727483.02,0.0,26.93,84.21,13.37,132337.7544,1350.0275,4121.4692,126866.2578,132337.7544,4311994.9627,13.2223,3.1785,18.0088,0.0625,58353.83,14027.7165,79478.1371,275.7742,660061.5357,124451.5608,1491311.4618,1.0,5803306.4245
2015,9,2228980.19,2348557.4,476.05,27.56,100.0,11.73,101612.8798,1788.3923,2767.8471,97056.6404,101612.8798,2650315.4213,6.348,1.526,8.646,0.03,16979.4795,4081.7085,23126.1153,80.2433,414116.9805,63890.6936,850669.164,1.0,3500984.5853
2015,10,2941451.47,3325299.91,386.98,27.34,100.0,20.59,128778.2937,2118.6844,4507.045,122152.5642,128778.2937,3529741.764,6.348,1.526,8.646,0.03,22406.8007,5386.3859,30518.1473,105.8923,582069.5766,78791.7672,1201991.9145,1.0,4731733.6785
2015,11,2472085.18,3248172.04,345.65,27.08,100.0,20.13,106119.5503,1382.1714,3126.8724,101610.5065,106119.5503,2912461.5885,6.348,1.526,8.646,0.03,18831.3561,4526.8824,25648.3782,88.9951,486887.7442,83215.7535,1096440.1287,1.0,4008901.7172
2015,12,1444057.88,1926733.39,298.65,26.01,100.0,20.55,60481.131,794.0686,1690.799,57996.2634,60481.131,1732869.456,6.348,1.526,8.646,0.03,11000.2553,2644.3588,14982.3893,51.9861,289684.0107,36939.3512,642035.222,1.0,2374904.678
2016,1,2219952.7,3168384.81,317.75,26.7,100.0,19.48,93974.0145,1372.8648,3129.7817,89471.368,93974.0145,2641690.2267,6.348,1.526,8.646,0.03,16910.7117,4065.1774,23032.4533,79.9183,440037.3825,74748.2817,979905.6198,1.0,3621595.8464
2016,2,3021367.09,3482396.39,335.51,27.67,100.0,10.98,129254.6388,1306.3964,6088.8972,121859.3452,129254.6388,3549781.1679,6.348,1.526,8.646,0.03,23015.5659,5532.7274,31347.2878,108.7692,571107.0641,105633.6361,1195969.6213,1.0,4745750.7891
2016,3,4857974.56,5315219.57,0.0,28.86,74.8,12.81,175701.4829,2493.1509,5769.2214,167439.1105,175701.4829,5829569.472,17.6128,4.234,23.9887,0.0832,102675.0603,24682.127,139843.8203,485.2319,927837.6136,131552.8167,2187321.1169,1.0,8016890.5889
2016,4,3647401.71,4840580.3,0.0,29.35,77.84,11.26,132088.5344,2141.5919,4793.5187,125153.4239,132088.5344,4376882.052,15.2031,3.6547,20.7067,0.0718,66542.2109,15996.127,90630.7429,314.4717,719447.196,92378.6301,1328642.0398,1.0,5705524.0918
2016,5,2558770.79,3266842.49,380.28,29.14,100.0,21.61,112120.3308,1129.0318,4823.2581,106168.0409,112120.3308,3070524.948,6.348,1.526,8.646,0.03,19491.6924,4685.6211,26547.7587,92.1157,485356.7098,68618.692,1172593.3368,1.0,4243118.2848
2016,6,2070342.95,3087962.51,433.09,27.13,100.0,18.91,92513.0059,1649.6562,3597.1507,87266.1989,92513.0059,2479065.7265,6.348,1.526,8.646,0.03,15771.0445,3791.212,21480.2222,74.5323,377933.464,65321.0679,774421.962,1.0,3253487.6885
2016,7,3194378.88,3410486.19,53.94,27.14,83.94,11.56,118462.9219,2003.5002,4725.4786,111733.9431,118462.9219,3747879.4872,11.1463,2.6795,15.1813,0.0527,42726.7045,10271.1013,58193.933,201.922,574742.307,86587.5777,1313011.5351,1.0,5060891.0223
2016,8,2495153.52,3064871.43,62.04,27.58,83.36,12.05,93042.2675,1249.1772,2890.7673,88902.3231,93042.2675,2905554.0835,11.4516,2.7529,15.5971,0.0541,34288.1304,8242.5468,46700.5633,162.0422,472307.6299,63690.2129,914093.422,1.0,3819647.5055
2016,9,1951134.02,2320862.24,398.65,27.6,100.0,9.83,85926.5798,1170.7514,2788.6082,81967.2202,85926.5798,2321623.8466,6.348,1.526,8.646,0.03,14862.9585,3572.9166,20243.4057,70.2408,386503.829,51170.6247,805380.7724,1.0,3127004.619
2016,10,3544251.11,5389638.71,360.35,27.47,100.0,18.41,153321.0111,2004.9468,6816.3854,144499.6789,153321.0111,4232325.9579,6.348,1.526,8.646,0.03,26998.6873,6490.2326,36772.3141,127.593,713236.612,91489.9597,1678469.5072,1.0,5910795.4651
2016,11,2299069.19,2816803.35,416.94,27.02,100.0,20.19,101965.1016,1070.2317,3251.2631,97643.6068,101965.1016,2713857.4718,6.348,1.526,8.646,0.03,17513.3895,4210.0555,23853.3027,82.7665,421031.2509,66897.5727,875755.9821,1.0,3589613.4539
2016,12,2825594.29,3010867.35,291.83,26.36,99.74,18.72,118051.7737,2291.3759,2917.2215,112843.1763,118051.7737,3390713.148,6.4111,1.5412,8.7319,0.0303,21738.1458,5225.6475,29607.4368,102.7323,550869.5243,92960.7169,1290199.3485,1.0,4680912.4965
2017,1,2490938.64,2923201.62,261.6,26.68,99.1,19.19,102636.5395,2019.1391,3695.5989,96921.8015,102636.5395,2989126.368,6.5894,1.584,8.9748,0.0311,19696.5623,4734.8699,26826.7924,93.0839,491120.9363,88392.497,1024405.0057,1.0,4013531.3737
2017,2,2927965.59,4034945.32,322.71,27.28,100.0,11.76,124398.5538,1957.49,3079.6305,119361.4333,124398.5538,3513558.708,6.348,1.526,8.646,0.03,22304.0707,5361.6906,30378.2286,105.4068,551041.3283,93055.3571,1078114.6574,1.0,4591673.3654
2017,3,4468272.79,5641539.91,78.86,29.11,80.65,13.63,168777.6348,2019.4024,5962.6882,160795.5441,168777.6348,5361927.348,13.0059,3.1265,17.7142,0.0615,69736.9498,16764.1124,94981.9893,329.5697,826996.4208,109463.6034,1781268.4769,1.0,7143195.8249
2017,4,5178179.83,5532621.5,84.05,29.37,81.52,14.19,196259.8653,3865.9639,5487.019,186906.8825,196259.8653,5920267.4805,12.9049,3.1022,17.5766,0.061,80188.9121,19276.6667,109217.6015,378.9646,974195.5413,173025.9598,2227330.1704,1.0,8147597.6509
2017,5,1714762.93,2064137.25,324.62,29.43,99.1,22.21,73271.6201,1141.6973,2849.0355,69280.8873,73271.6201,2057715.516,6.6192,1.5912,9.0153,0.0313,13620.372,3274.2104,18550.9981,64.3685,322937.9692,60350.0735,807168.7768,1.0,2864884.2928
2017,6,3714639.96,4010793.91,286.95,27.31,97.25,19.55,155169.087,1716.4189,7361.2959,146091.3722,155169.087,4457567.952,7.0772,1.7013,9.6391,0.0334,31546.9333,7583.5886,42967.0424,149.0876,743297.0061,99841.4964,1424174.3599,1.0,5881742.3119
2017,7,3551785.3,5179317.95,105.9,27.31,88.02,10.46,135474.6973,1782.2146,5445.5591,128246.9236,135474.6973,4093707.7345,9.0534,2.1764,12.3308,0.0428,38587.0615,9275.9697,52555.7237,182.3585,622785.8788,96889.8059,1268842.5299,1.0,5362550.2644
2017,8,5182000.68,6587052.89,107.0,27.58,88.4,9.38,197903.3639,3665.2661,6850.2282,187387.8695,197903.3639,6111306.6555,8.7119,2.0943,11.8656,0.0412,54173.9244,13022.9062,73785.0899,256.0204,985047.0681,153683.6071,1894248.2133,1.0,8005554.8688
2017,9,2028333.3,2181543.04,450.64,26.73,100.0,10.65,91271.9934,1742.224,3365.7311,86164.0383,91271.9934,2433999.96,6.348,1.526,8.646,0.03,15451.0317,3714.2839,21044.3637,73.02,402116.2687,65143.5352,803455.189,1.0,3237455.149
2017,10,1935367.46,2317842.56,412.61,27.06,100.0,19.81,85674.1004,931.0261,2692.5791,82050.4952,85674.1004,2281902.7641,6.348,1.526,8.646,0.03,14742.8552,3544.0449,20079.8245,69.6732,366855.2596,66477.0687,773102.4393,1.0,3055005.2034
2017,11,2293329.73,3021430.48,376.79,27.36,100.0,20.62,99939.0702,1641.7765,2389.8718,95907.4219,99939.0702,2751995.676,6.348,1.526,8.646,0.03,17469.6686,4199.5454,23793.7546,82.5599,452300.1851,81916.3887,929404.4702,1.0,3681400.1462
2017,12,1112988.2,1191246.09,263.43,26.77,98.95,20.35,45909.9175,485.4477,1901.8836,43522.5862,45909.9175,1323142.3342,6.6465,1.5978,9.0525,0.0314,8876.954,2133.937,12090.445,41.9516,213907.3204,38163.969,417020.4475,1.0,1740162.7816
2018,1,1145637.18,1481645.56,357.72,26.65,100.0,19.03,49409.1152,888.2794,1501.0761,47019.7597,49409.1152,1373308.4512,6.348,1.526,8.646,0.03,8727.0058,2097.8908,11886.2149,41.2429,229737.0977,33740.6515,477239.5686,1.0,1850548.0199
2018,2,2149451.79,2364925.11,295.96,27.27,99.71,11.79,90167.6074,1324.929,3560.5741,85282.1043,90167.6074,2548557.0091,6.3935,1.5369,8.7079,0.0302,16490.9285,3964.2654,22460.707,77.9344,426009.5407,58741.7701,813671.7808,1.0,3362228.7899
2018,3,4283081.75,5963264.41,12.1,29.05,78.15,13.63,156025.622,2228.5948,5242.234,148554.7933,156025.622,5139698.1,16.2122,3.8973,22.081,0.0766,83325.6392,20030.7066,113489.8356,393.7885,773741.1152,143063.5738,1547312.91,1.0,6687011.01
2018,4,3236747.16,4081159.37,49.69,29.39,81.54,7.91,120453.6009,2407.6181,3843.9995,114201.9833,120453.6009,3884096.592,10.5044,2.5252,14.307,0.0496,40799.9887,9807.9368,55569.7388,192.8166,586884.3777,100153.0549,1197300.8014,1.0,5081397.3934
2018,5,1802097.16,2419126.49,375.58,28.89,100.0,20.12,78751.5638,1364.8909,2268.8497,75117.8231,78751.5638,2162516.592,6.348,1.526,8.646,0.03,13727.6553,3300.0003,18697.1185,64.8755,367429.7996,49467.8092,765145.9676,1.0,2927662.5596
2018,6,1358717.73,1635091.28,271.37,27.6,98.04,21.73,56370.0096,1004.3895,1890.9917,53474.6284,56370.0096,1630461.276,6.9511,1.671,9.4674,0.0329,11333.4569,2724.4573,15436.2111,53.5608,260357.699,45555.3237,583132.6661,1.0,2213593.9421
2018,7,3189617.03,3980300.17,81.97,27.11,85.86,10.39,120069.5429,1311.6991,4999.0514,113758.7924,120069.5429,3827540.436,9.7639,2.3471,13.2984,0.0461,37371.5424,8983.7703,50900.182,176.6141,609183.7033,91649.6669,1480132.9217,1.0,5307673.3577
2018,8,4376737.58,5864589.0,67.02,27.2,85.52,12.16,163483.2098,2306.9335,4314.4495,156861.8268,163483.2098,5110313.42,10.6855,2.5687,14.5536,0.0505,56120.9125,13490.944,76436.895,265.2217,811999.4464,131669.5244,2035611.9785,1.0,7145925.3985
2018,9,1193888.04,1764609.51,422.48,26.91,100.0,13.66,53069.7128,819.8215,1706.0476,50543.8437,53069.7128,1432665.648,6.348,1.526,8.646,0.03,9094.5615,2186.2478,12386.8272,42.98,218499.9495,32804.1463,464004.8405,1.0,1896670.4885
2018,10,1702957.86,2240723.23,365.17,26.82,100.0,21.04,73727.2588,1002.4515,2175.3937,70549.4136,73727.2588,2019814.572,6.348,1.526,8.646,0.03,12972.4518,3118.4564,17668.5284,61.3065,330733.9046,46714.9621,618246.162,1.0,2638060.734
2018,11,2693837.71,3634288.35,303.34,26.98,100.0,21.12,113328.0939,1789.8058,4253.3545,107284.9336,113328.0939,3232605.252,6.348,1.526,8.646,0.03,20520.5781,4932.9556,27949.105,96.9782,542366.5487,83055.4879,1173992.4963,1.0,4406597.7483
2018,12,666412.14,896835.59,246.3,26.31,98.94,17.72,27230.8745,447.6505,1124.1341,25659.0899,27230.8745,799694.568,6.6158,1.5904,9.0107,0.0313,5290.5999,1271.8109,7205.817,25.0028,133298.2853,20610.9551,291601.2171,1.0,1091295.7851
2019,1,2279129.5,3379320.95,359.34,25.43,100.0,19.55,98103.023,1832.5641,2779.1492,93491.3098,98103.023,2734955.4,6.348,1.526,8.646,0.03,17361.4969,4173.5419,23646.4244,82.0487,455544.3383,71821.4251,841075.0133,1.0,3576030.4133
2019,2,1777681.65,1905554.18,248.51,27.16,96.65,9.36,72862.4817,1438.6255,1714.311,69709.5451,72862.4817,2060820.9594,6.8072,1.6364,9.2714,0.0322,14521.2054,3490.7624,19777.9366,68.6257,349333.9616,42561.6563,787612.658,1.0,2848433.6174
2019,3,4588171.91,4856520.02,94.22,29.76,82.63,10.17,175004.0591,2295.4458,5960.9443,166747.669,175004.0591,5505806.292,10.669,2.5647,14.5313,0.0504,58741.7131,14120.96,80006.4353,277.6073,883716.9559,113753.0031,2187219.1187,1.0,7693025.4107
2019,4,3929884.93,4630641.54,14.11,28.53,81.06,9.86,143122.5144,1781.3816,4455.155,136885.9778,143122.5144,4658938.2098,12.3657,2.9726,16.8421,0.0584,58314.8544,14018.3472,79425.0522,275.59,738097.027,132259.7706,1806326.4691,1.0,6465264.6789
2019,5,2071090.44,2751480.58,400.17,28.75,100.0,21.73,91499.8602,1213.9642,2776.3526,87509.5434,91499.8602,2455140.9808,6.348,1.526,8.646,0.03,15776.7385,3792.5808,21487.9775,74.5593,385438.1999,63743.9669,803865.4244,1.0,3259006.4052
2019,6,2050155.99,2880384.89,441.99,27.95,100.0,21.71,92137.237,1690.2191,2542.0547,87904.9632,92137.237,2460187.188,6.348,1.526,8.646,0.03,15617.2683,3754.2456,21270.7784,73.8056,371794.0128,67594.1507,947381.8616,1.0,3407569.0496
2019,7,4325516.74,6553544.44,73.65,26.82,86.99,11.32,161987.9822,1857.3778,4907.9365,155222.6679,161987.9822,5189098.7817,9.8386,2.3651,13.4002,0.0465,51068.2083,12276.321,69555.0928,241.3431,845400.4901,115866.3046,1638074.1694,1.0,6827172.9512
2019,8,5035885.41,6420117.29,71.65,27.89,83.59,13.0,188903.3447,3718.2355,6978.4186,178206.6907,188903.3447,6043062.492,11.6446,2.7993,15.86,0.055,70369.1319,16916.0831,95843.0237,332.5573,961195.4228,178011.4048,2221925.3295,1.0,8264987.8215
2019,9,2005907.18,2893857.2,341.14,27.1,100.0,11.04,85930.3284,892.8216,3805.6745,81231.8323,85930.3284,2331192.3987,6.348,1.526,8.646,0.03,15280.1985,3673.2172,20811.6882,72.2127,370919.1362,67394.1634,832118.4876,1.0,3163310.8864
2019,10,3407950.82,4996198.73,409.22,26.99,100.0,19.09,150607.4709,2879.9285,5349.272,142378.2705,150607.4709,4028436.3219,6.348,1.526,8.646,0.03,25960.4062,6240.6395,35358.1713,122.6862,655279.8477,109615.9543,1312123.0837,1.0,5340559.4056
2019,11,2403334.93,3335605.29,454.44,26.8,100.0,19.57,108345.6589,1230.5313,3547.2733,103567.8543,108345.6589,2823192.624,6.348,1.526,8.646,0.03,18307.6442,4400.9869,24935.0806,86.5201,478668.819,83689.4019,893181.6258,1.0,3716374.2498
2019,12,2396739.45,3139169.8,249.03,26.2,100.0,19.17,98041.3621,1417.5669,2812.0443,93811.7509,98041.3621,2876087.34,6.348,1.526,8.646,0.03,18257.4024,4388.9093,24866.6511,86.2826,472172.0643,78571.0459,912859.6832,1.0,3788947.0232
2020,1,2347521.79,2896602.15,342.46,25.82,100.0,19.13,100339.9003,1097.2764,4633.5125,94609.1114,100339.9003,2817026.148,6.348,1.526,8.646,0.03,17882.482,4298.7819,24356.0081,84.5108,423493.2061,80948.2116,911723.4455,1.0,3728749.5935
2020,2,3037899.75,4347599.73,310.16,27.01,100.0,8.5,128226.6266,1849.9175,4002.171,122374.5382,128226.6266,3617259.1563,6.348,1.526,8.646,0.03,23141.5051,5563.002,31518.8175,109.3644,595561.406,80774.083,1379312.283,1.0,4996571.4394
2020,3,3897143.01,4335062.93,0.0,29.45,77.48,9.53,141169.9744,2210.5126,4887.8367,134071.6251,141169.9744,4669650.4527,13.9903,3.3631,19.0548,0.0661,65426.6496,15727.9564,89111.3441,309.1997,786066.1696,130788.4151,1611557.1093,1.0,6281207.562
2020,4,4084293.4,5175357.78,61.2,29.86,78.29,11.39,153120.2186,2722.4545,5096.2492,145301.515,153120.2186,4901152.08,13.1841,3.1693,17.9568,0.0623,64617.2314,15533.3798,88008.9135,305.3744,756783.9991,106088.6744,1669495.2299,1.0,6570647.3099
2020,5,1912455.21,2832159.69,394.77,29.44,100.0,16.2,84410.3642,910.4727,2647.4763,80852.4152,84410.3642,2294946.252,6.348,1.526,8.646,0.03,14568.3188,3502.088,19842.1053,68.8484,359430.5698,51596.9892,915227.7695,1.0,3210174.0215
2020,6,3471760.5,4810536.03,455.45,27.06,100.0,20.98,156668.2276,2542.0156,6717.5136,147408.6984,156668.2276,4166112.6,6.348,1.526,8.646,0.03,26446.4828,6357.4878,36020.2095,124.9834,650656.6104,98683.7572,1570512.556,1.0,5736625.156
2020,7,4805496.98,5451185.48,11.84,27.73,80.79,12.29,174425.7464,2869.5653,5587.3188,165968.8622,174425.7464,5686568.4545,13.8216,3.3226,18.825,0.0653,79703.4803,19159.9734,108556.4415,376.6705,854915.1905,168343.2831,1731325.8605,1.0,7417894.315
2020,8,3190835.29,4879069.72,65.27,27.34,86.34,12.19,119117.1922,1921.4988,3147.1889,114048.5045,119117.1922,3829002.348,10.4982,2.5237,14.2986,0.0496,40197.7555,9663.1655,54749.4949,189.9705,586389.033,113427.9938,1347182.962,1.0,5176185.31
2020,9,2142840.42,2393308.21,394.57,27.07,100.0,10.53,94085.5051,1618.2677,3784.3053,88682.9321,94085.5051,2571408.504,6.348,1.526,8.646,0.03,16323.3012,3923.9694,22232.3979,77.1423,390914.0383,67451.5898,862981.9993,1.0,3434390.5033
2020,10,2197177.72,2542741.11,353.65,27.55,100.0,20.99,94769.5262,1834.8925,2307.2464,90627.3872,94769.5262,2619952.2902,6.348,1.526,8.646,0.03,16737.221,4023.4718,22796.1583,79.0984,419900.6898,77295.9081,926333.6416,1.0,3546285.9318
2020,11,1798760.76,2256648.94,436.75,27.19,100.0,18.83,80519.6762,1569.5549,2876.991,76073.1303,80519.6762,2158512.912,6.348,1.526,8.646,0.03,13702.24,3293.8907,18662.5026,64.7554,336948.1691,46815.1078,746990.6905,1.0,2905503.6025
2020,12,1626906.39,2074630.73,300.62,25.62,100.0,21.09,68143.0123,1187.0481,2622.1746,64333.7897,68143.0123,1952287.668,6.348,1.526,8.646,0.03,12393.1221,2979.191,16879.4792,58.5686,294884.4272,55689.8383,624379.9365,1.0,2576667.6045
2021,1,569506.85,617838.17,261.18,26.6,98.3,21.7,23456.7936,235.4871,1118.6051,22102.7014,23456.7936,683408.22,6.8625,1.6497,9.3468,0.0324,4689.923,1127.4137,6387.6928,22.1641,116172.0259,19150.9688,258787.7635,1.0,942195.9835
2021,2,1926630.56,2525763.46,186.38,27.33,92.52,10.34,76599.052,1139.315,2671.8546,72787.8824,76599.052,2311956.672,7.671,1.844,10.4479,0.0363,17734.9837,4263.3247,24155.1148,83.8137,375697.1925,68114.5645,827627.6469,1.0,3139584.3189
2021,3,4282774.6,4754287.38,0.5,29.32,76.25,12.04,155128.8586,2422.4837,5250.166,147456.2089,155128.8586,5099872.2912,16.4602,3.9569,22.4189,0.0778,84594.5892,20335.7503,115218.1503,399.7854,782403.4054,112079.3988,1692554.4504,1.0,6792426.7416
2021,4,4795288.86,6942771.5,0.0,29.45,75.95,12.85,173704.3788,3383.5121,6724.6271,163596.2395,173704.3788,5686131.9924,17.3528,4.1714,23.6345,0.082,99853.8758,24003.9405,136001.3563,471.8992,882323.6134,132896.9871,1934570.1785,1.0,7620702.1708
2021,5,2860255.97,3787350.34,385.11,29.07,100.0,18.61,125588.6652,1408.316,4549.0913,119631.2578,125588.6652,3394127.2405,6.348,1.526,8.646,0.03,21788.2859,5237.7007,29675.7277,102.9692,576046.8065,94379.8878,1150690.1013,1.0,4544817.3418
2021,6,2260252.48,2959952.73,424.77,27.36,100.0,20.32,100671.7168,1181.8632,3924.5892,95565.2644,100671.7168,2712302.976,6.348,1.526,8.646,0.03,17217.6993,4138.9743,23450.5715,81.3691,425152.2463,54736.4735,922272.4821,1.0,3634575.4581
2021,7,4124084.21,5770864.65,133.05,27.61,90.15,12.12,159666.5354,2004.8788,5490.7366,152170.92,159666.5354,4875395.5653,8.7413,2.1013,11.9057,0.0413,43260.0003,10399.3006,58920.2839,204.4423,766857.4457,138640.6744,1557660.9807,1.0,6433056.546
2021,8,4757236.41,6679134.26,42.27,27.74,83.81,12.85,175580.7014,2302.7625,5687.7119,167590.227,175580.7014,5561711.9394,12.1086,2.9108,16.4919,0.0572,69123.9163,16616.7448,94147.0353,326.6726,921344.7032,135853.4263,1938404.9653,1.0,7500116.9046
2021,9,1675533.45,2204063.01,358.96,27.76,100.0,10.05,72481.7169,1172.8288,3133.6007,68175.2874,72481.7169,1962378.3055,6.348,1.526,8.646,0.03,12763.5436,3068.2369,17383.9947,60.3192,314353.729,49957.2394,659246.0437,1.0,2621624.3491
2021,10,3080912.57,4659085.07,379.88,27.5,100.0,19.95,134492.5037,2453.8387,3864.6951,128173.9699,134492.5037,3655187.2072,6.348,1.526,8.646,0.03,23469.1596,5641.7671,31965.0841,110.9129,578814.1413,75775.141,1196586.3491,1.0,4851773.5563
2021,11,1601440.27,1951145.99,388.08,27.4,100.0,20.05,70156.3862,951.8611,2440.6985,66763.8265,70156.3862,1921728.324,6.348,1.526,8.646,0.03,12199.1314,2932.5574,16615.2631,57.6518,294572.9121,48114.6855,736060.937,1.0,2657789.261
2021,12,726524.9,772603.46,218.55,26.74,97.17,20.8,29312.841,496.3839,822.5997,27993.8575,29312.841,871829.88,7.2574,1.7446,9.8847,0.0343,6327.2483,1521.0115,8617.7361,29.9019,148047.9208,19859.3355,304982.5957,1.0,1176812.4757
2022,1,1295218.23,1415953.22,245.8,25.64,100.0,21.23,52829.2673,731.9772,1988.9475,50108.3426,52829.2673,1477105.8547,6.348,1.526,8.646,0.03,9866.4544,2371.8036,13438.1482,46.6279,248609.2108,40796.6944,517742.6709,1.0,1994848.5256
2022,2,1541610.31,1650070.19,276.48,27.4,97.42,11.12,64086.2867,980.2213,2703.282,60402.7833,64086.2867,1849932.372,6.747,1.6219,9.1894,0.0319,12481.4344,3000.4204,16999.7608,58.986,287437.3693,37387.8159,688700.0759,1.0,2538632.4479
2022,3,4056451.1,5100760.76,34.95,29.15,80.16,11.5,149666.768,2916.6918,4009.6134,142740.4629,149666.768,4720587.7316,13.1936,3.1716,17.9697,0.0624,64222.9328,15438.5941,87471.8773,303.511,733394.965,132717.7162,1442309.4068,1.0,6162897.1384
2022,4,3419767.03,4050628.34,0.0,29.32,78.16,12.17,123835.0827,1713.3934,3362.5978,118759.0915,123835.0827,4103720.436,15.7709,3.7912,21.48,0.0745,64719.3834,15557.9362,88148.0449,305.8572,650388.1485,111403.5382,1478895.7985,1.0,5582616.2345
2022,5,1515765.77,2304465.02,350.34,28.72,100.0,18.65,65447.3191,987.2591,1893.6244,62566.4356,65447.3191,1818918.924,6.348,1.526,8.646,0.03,11546.4973,2775.6703,15726.373,54.5676,281310.4298,51754.2454,677940.6967,1.0,2496859.6207
2022,6,2721955.85,4062633.11,352.36,27.07,100.0,20.8,117209.3398,1883.5226,4070.848,111254.9693,117209.3398,3266347.02,6.348,1.526,8.646,0.03,20734.7709,4984.4456,28240.8363,97.9904,502266.1716,91619.9506,1295867.0354,1.0,4562214.0554
2022,7,4181432.0,5221340.01,28.96,26.69,84.27,10.22,152793.9583,2592.9334,5486.2185,144714.8064,152793.9583,5017718.4,10.8799,2.6154,14.8184,0.0514,54592.0581,13123.4216,74354.5895,257.9965,808867.8455,119745.9712,1716184.936,1.0,6733903.336
2022,8,4135633.08,4466071.21,24.88,27.31,82.89,10.79,151026.9272,1965.8605,5724.555,143336.5117,151026.9272,4962759.696,11.7699,2.8294,16.0306,0.0556,58411.088,14041.4808,79556.1227,276.0448,782529.8421,141656.9886,1860538.1224,1.0,6823297.8184
2022,9,1441211.6,1748032.04,357.43,27.18,100.0,11.21,62221.209,685.5827,3002.4665,58533.1597,62221.209,1729453.92,6.348,1.526,8.646,0.03,10978.5735,2639.1467,14952.8586,51.8836,284616.0218,38042.2745,583045.7709,1.0,2312499.6909
2022,10,2975511.47,3740326.41,470.4,27.31,100.0,18.67,135237.0762,1809.4704,4575.4106,128852.1952,135237.0762,3570613.764,6.348,1.526,8.646,0.03,22666.2562,5448.7566,30871.5266,107.1184,600353.4703,92384.9847,1101678.0578,1.0,4672291.8218
2022,11,3804109.68,4141996.03,460.72,27.19,100.0,22.13,172115.0826,1953.4692,7269.9455,162891.668,172115.0826,4564931.616,6.348,1.526,8.646,0.03,28978.1859,6966.0856,39468.3988,136.9479,711780.276,117422.9971,1571182.681,1.0,6136114.297
2022,12,1499086.32,1999847.78,337.14,26.03,100.0,20.62,63945.475,837.2819,1893.9534,61214.2396,63945.475,1798903.584,6.348,1.526,8.646,0.03,11419.44,2745.1269,15553.3204,53.9671,294809.056,36268.1385,606708.4999,1.0,2405612.0839
2023,1,2291452.29,2571880.83,306.52,25.58,100.0,18.45,96239.8168,1857.3532,2342.6227,92039.8409,96239.8168,2631165.8049,6.348,1.526,8.646,0.03,17455.367,4196.1074,23774.2758,82.4923,423358.9675,70027.5887,1027016.0082,1.0,3658181.813
2023,2,599859.05,661286.84,267.51,27.19,99.59,12.24,24816.8462,448.5053,563.2558,23805.0851,24816.8462,719830.86,6.4186,1.543,8.7421,0.0303,4620.2931,1110.6754,6292.8566,21.835,114591.7858,16006.1773,283142.2371,1.0,1002973.0971
2023,3,3795334.4,5828671.92,0.0,29.14,78.1,11.57,137369.7438,1375.6595,6628.9922,129365.0921,137369.7438,4554401.28,15.2758,3.6722,20.8057,0.0722,69572.1402,16724.4937,94757.518,328.7908,724111.852,129202.144,1626975.6854,1.0,6181376.9654
2023,4,4320742.54,4866512.07,0.0,29.13,76.79,10.27,156382.4365,1649.4359,4639.3901,150093.6105,156382.4365,5184891.048,14.7438,3.5443,20.0812,0.0697,76445.1569,18376.7028,104118.5927,361.272,814547.9667,128683.8196,1816336.5808,1.0,7001227.6288
2023,5,3544882.48,4348676.18,439.51,28.98,100.0,20.53,159484.9164,2285.8191,5802.1387,151396.9587,159484.9164,4222738.7412,6.348,1.526,8.646,0.03,27003.4968,6491.3888,36778.8647,127.6158,700948.6073,115680.8575,1446844.7,1.0,5669583.4412
2023,6,2225210.83,3087698.26,326.16,26.91,100.0,19.92,94616.3791,1030.3816,2883.814,90702.1835,94616.3791,2633061.0065,6.348,1.526,8.646,0.03,16950.766,4074.8061,23087.0074,80.1076,421896.7153,76846.4524,1027976.9444,1.0,3661037.9509
2023,7,5076973.81,5398700.45,11.77,26.94,81.28,11.99,183889.5619,1971.1246,6730.936,175187.5013,183889.5619,5921073.2466,13.253,3.1859,18.0507,0.0626,80742.365,19409.7116,109971.4064,381.5802,995806.7605,175131.5303,1822336.0661,1.0,7743409.3127
